[2026-05-24 13:21:30,146] INFO django.server: "GET /api/users/self?org= HTTP/1.1" 200 241
[2026-05-24 13:21:30,253] INFO django.server: "GET /api/schema/?scheme=json&org= HTTP/1.1" 200 42189
[2026-05-24 13:21:30,544] INFO django.server: "GET /api/users/self?org= HTTP/1.1" 200 230
[2026-05-24 13:21:31,606] INFO django.server: "GET /api/server/annotation/formats?org= HTTP/1.1" 200 508
[2026-05-24 13:21:32,338] INFO django.server: "GET /api/server/plugins?org= HTTP/1.1" 200 32
[2026-05-24 13:21:35,070] INFO django.server: "GET /api/invitations?filter=%7B%22and%22:%5B%7B%22%3D%3D%22:%5B%7B%22var%22:%22user_id%22%7D,%221%22%5D%7D,+%7B%22%3D%3D%22:%5B%7B%22var%22:%22accepted%22%7D,false%5D%7D%5D%7D HTTP/1.1" 200 52
[2026-05-24 13:21:35,538] INFO django.server: "GET /api/requests?org=&page_size=500&page=1 HTTP/1.1" 200 52
[2026-05-24 13:21:35,691] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 13:21:35,697] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 13:21:37,426] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 933
[2026-05-24 13:21:37,451] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 779
[2026-05-24 13:21:37,512] INFO django.server: "GET /api/organizations?org=&page_size=10&sort=slug HTTP/1.1" 200 52
[2026-05-24 13:21:54,269] ERROR django.request: Service Unavailable: /api/custom-operations/definitions/2/execute
[2026-05-24 13:21:54,270] ERROR django.server: "POST /api/custom-operations/definitions/2/execute?org= HTTP/1.1" 503 258
[2026-05-24 13:23:01,034] INFO django.server: "POST /api/events?org= HTTP/1.1" 201 603
[2026-05-24 13:29:33,530] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 13:29:33,532] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 13:29:33,796] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 13:29:33,798] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 13:29:34,721] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 908
[2026-05-24 13:29:34,726] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 862
[2026-05-24 13:29:37,862] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 776
[2026-05-24 13:29:37,871] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 878
[2026-05-24 13:29:39,157] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 833
[2026-05-24 13:29:39,160] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 928
[2026-05-24 13:30:32,135] INFO django.server: "POST /api/events?org= HTTP/1.1" 201 428
[2026-05-24 13:35:03,268] ERROR django.request: Internal Server Error: /api/custom-operations/definitions/2/execute
Traceback (most recent call last):
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\db\backends\base\base.py", line 288, in ensure_connection
    self.connect()
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\utils\asyncio.py", line 26, in inner
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\db\backends\base\base.py", line 269, in connect
    self.connection = self.get_new_connection(conn_params)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\utils\asyncio.py", line 26, in inner
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\db\backends\postgresql\base.py", line 275, in get_new_connection
    connection = self.Database.connect(**conn_params)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\psycopg2\__init__.py", line 122, in connect
    conn = _connect(dsn, connection_factory=connection_factory, **kwasync)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.OperationalError: connection to server at "localhost" (127.0.0.1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?
connection to server at "localhost" (::1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\silk\middleware.py", line 86, in __call__
    self.process_request(request)
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\silk\middleware.py", line 142, in process_request
    request_model = RequestModelFactory(request).construct_request_model()
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\silk\model_factory.py", line 231, in construct_request_model
    request_model = models.Request.objects.create(
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\db\models\query.py", line 660, in create
    obj.save(force_insert=True, using=self.db)
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\silk\models.py", line 195, in save
    super().save(*args, **kwargs)
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\db\models\base.py", line 814, in save
    self.save_base(
  File "C:\Users\86178\.conda\envs\rgbtsar\Lib\site-packages\django\db\models\base.py", line 877, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
